sample	round	prj	nCtg	cov	signal	annotatedRatio
rand.69	1	Sardi_Zika_2016	5386	99.1394466549459	0.436940162769794	5.2719518183138
rand.82	1	Sardi_Zika_2016	6172	4.73767002868511	0.0202149975540643	10.8301849395899
rand.44	1	Sardi_Zika_2016	6729	99.1209401313963	0.358770587778221	4.60935804447255
rand.10	1	Sardi_Zika_2016	3224	3.00166759310728	0.0248962272994816	12.8176382086396
rand.20	1	Sardi_Zika_2016	4763	93.7910613491256	0.541372306157362	10.3942841852096
rand.71	1	Sardi_Zika_2016	6285	99.1301933931711	0.380773717407824	4.43617552911304
rand.75	1	Sardi_Zika_2016	6516	91.8386231146479	0.361111444631337	10.5431443583477
rand.42	1	Sardi_Zika_2016	9470	99.1301933931711	0.25410558534181	5.66824100016034
rand.27	1	Sardi_Zika_2016	8334	93.855834181549	0.292679970913792	9.18878911344775
rand.31	1	Sardi_Zika_2016	5616	99.1394466549459	0.420624498216645	3.5693800754957
rand.94	1	Sardi_Zika_2016	8772	99.1301933931711	0.278550807766141	5.61589421881618
rand.59	1	Sardi_Zika_2016	10434	92.8287221245489	0.219770301478761	10.3397852157153
rand.97	1	Sardi_Zika_2016	9047	99.1301933931711	0.270441726535526	5.73332421174176
rand.28	1	Sardi_Zika_2016	7373	99.1301933931711	0.326032771878099	7.87731453443324
rand.16	1	Sardi_Zika_2016	5365	99.1301933931711	0.439324572813957	3.00412217922704
rand.62	1	Sardi_Zika_2016	9000	99.1301933931711	0.268236340428046	5.69801290278642
rand.89	1	Sardi_Zika_2016	8830	11.2519663181271	0.0329898876227693	10.9483833055976
rand.9	1	Sardi_Zika_2016	7053	3.0720829092255	0.0113817319773531	9.06215556976368
rand.74	1	Sardi_Zika_2016	7634	99.1394466549459	0.315837850250881	6.16579512046145
rand.21	1	Sardi_Zika_2016	8633	99.1209401313963	0.278177263735002	7.33217304952604
rand.19	1	Sardi_Zika_2016	9930	6.84741371333395	0.0171234897486989	9.84459507459015
rand.2	1	Sardi_Zika_2016	9837	99.1301933931711	0.250763080034456	5.57350380135575
rand.8	1	Sardi_Zika_2016	6376	97.4090867030628	0.395193112294984	12.4269031643605
rand.40	1	Sardi_Zika_2016	3101	94.4295364115851	0.811293394855422	13.0584449242687
rand.96	1	Sardi_Zika_2016	8039	97.8810030535764	0.304185439817983	13.6337651014354
rand.57	1	Sardi_Zika_2016	6672	93.1340797631165	0.360068042664396	11.0874126437008
rand.47	1	Sardi_Zika_2016	6722	99.1301933931711	0.3609498915432	6.34278548329819
rand.98	1	Sardi_Zika_2016	8818	25.9091329693717	0.0745777699648685	11.7144896616566
rand.37	1	Sardi_Zika_2016	7561	92.699176459702	0.319826531299614	10.468077525849
rand.86	1	Sardi_Zika_2016	8833	21.0234107522902	0.0594099069157629	11.8342338083162
rand.79	1	Sardi_Zika_2016	8272	4.73767002868511	0.0147830458098294	9.36023770675692
rand.85	1	Sardi_Zika_2016	3387	8.08735079115388	0.063672040907465	12.9786057571473
rand.12	1	Sardi_Zika_2016	6699	92.9767743129453	0.355548510008294	10.0194759056438
rand.84	1	Sardi_Zika_2016	5322	99.1301933931711	0.438419153756499	3.5782336533047
rand.61	1	Sardi_Zika_2016	6263	3.0720829092255	0.0127802561979431	9.7113779310382
rand.87	1	Sardi_Zika_2016	9418	94.596095123531	0.250682123640259	10.4894149761419
rand.35	1	Sardi_Zika_2016	9267	99.1301933931711	0.266224855505981	6.5797275475753
rand.91	1	Sardi_Zika_2016	7740	99.1301933931711	0.312108789709529	7.09541299424873
rand.15	1	Sardi_Zika_2016	9122	94.6886277412788	0.259590160586689	9.84844429821235
rand.54	1	Sardi_Zika_2016	9700	99.1301933931711	0.249333551177265	7.07401619958228
rand.43	1	Sardi_Zika_2016	7304	94.6238549088554	0.339978077298634	8.97640533525542
rand.77	1	Sardi_Zika_2016	6732	95.4473952068104	0.37163323348655	11.2241523051348
rand.99	1	Sardi_Zika_2016	8364	99.1301933931711	0.28641451958262	7.64902952451661
rand.30	1	Sardi_Zika_2016	5069	92.9027482187471	0.467972109980904	12.973594533862
rand.22	1	Sardi_Zika_2016	4882	10.8725825853613	0.0607790791685008	10.3360126130814
rand.13	1	Sardi_Zika_2016	9849	6.84741371333395	0.0176787639581606	9.29991378019037
rand.55	1	Sardi_Zika_2016	9779	99.1209401313963	0.249179906869242	7.21447011353132
rand.29	1	Sardi_Zika_2016	6308	94.2444711760896	0.380329514354498	10.2365212676456
rand.72	1	Sardi_Zika_2016	5475	94.0408994170445	0.440299991465207	13.2092596868814
rand.34	1	Sardi_Zika_2016	7128	99.1301933931711	0.336807356755482	7.0253242159868
rand.53	1	Sardi_Zika_2016	9508	97.936522624225	0.256014613925657	11.6551475409995
rand.6	1	Sardi_Zika_2016	8371	7.63394096418988	0.0233096413197156	9.87280564449322
rand.46	1	Sardi_Zika_2016	7380	100	0.33213232825315	6.93063588964433
rand.39	1	Sardi_Zika_2016	5717	4.1732210604238	0.019241254615128	11.3351894815612
rand.38	1	Sardi_Zika_2016	9518	99.1394466549459	0.252295954410587	7.05971836292563
rand.7	1	Sardi_Zika_2016	6550	92.9305080040714	0.363431344840726	12.0535589891086
rand.76	1	Sardi_Zika_2016	5613	6.05163320070325	0.0286381633741537	11.5879467487803
rand.81	1	Sardi_Zika_2016	8378	99.1301933931711	0.290579243533778	6.77291312133589
rand.18	1	Sardi_Zika_2016	8048	99.1301933931711	0.303630987876301	7.1567691599571
rand.11	1	Sardi_Zika_2016	7107	99.1301933931711	0.342896539539207	6.31527533186995
rand.95	1	Sardi_Zika_2016	8512	99.1301933931711	0.288824723590453	6.10640655456612
rand.56	1	Sardi_Zika_2016	6795	100	0.357929688599185	6.83678147982011
rand.66	1	Sardi_Zika_2016	7423	4.06707430053734	0.0140678525535235	10.2609442445179
rand.50	1	Sardi_Zika_2016	7015	93.3931710928102	0.343076553353622	13.2822599203442
rand.60	1	Sardi_Zika_2016	5642	15.175349310632	0.0688651733281824	12.9602576565265
rand.45	1	Sardi_Zika_2016	7433	6.1071527713519	0.0210225696396509	10.5469913358346
rand.67	1	Sardi_Zika_2016	6121	99.1301933931711	0.392745877689702	5.19668822070317
rand.64	1	Sardi_Zika_2016	8171	19.7001943184973	0.0599803972003889	12.9863053681188
rand.48	1	Sardi_Zika_2016	7016	4.1732210604238	0.0152460564773429	10.0967769633777
rand.80	1	Sardi_Zika_2016	5982	99.1209401313963	0.397023509707099	4.42644891157665
rand.65	1	Sardi_Zika_2016	7989	99.1394466549459	0.301150465611113	7.72759852600985
rand.63	1	Sardi_Zika_2016	8244	99.1394466549459	0.297832251557893	4.82769567514991
rand.78	1	Sardi_Zika_2016	7303	99.1301933931711	0.331408649168694	6.27730610212014
rand.24	1	Sardi_Zika_2016	7416	95.7805126307023	0.33199660145301	11.659748868033
rand.70	1	Sardi_Zika_2016	9082	7.57842139354122	0.0207624509426888	10.3580293265183
rand.83	1	Sardi_Zika_2016	8644	96.4282409549366	0.284903867841349	11.4043291936928
rand.73	1	Sardi_Zika_2016	6972	4.06707430053734	0.0153291382475268	9.71039800937696
rand.1	1	Sardi_Zika_2016	9053	99.1301933931711	0.268950693126079	8.22620578431023
rand.32	1	Sardi_Zika_2016	6695	10.7893032293884	0.0416520801034515	12.2381384449414
rand.33	1	Sardi_Zika_2016	5523	10.8725825853613	0.0531524130743175	10.0878304044469
rand.58	1	Sardi_Zika_2016	7216	99.1209401313963	0.334922799231729	5.96282644576936
rand.5	1	Sardi_Zika_2016	3145	91.8386231146479	0.779148800542617	13.2166402632699
rand.90	1	Sardi_Zika_2016	6926	95.4011288979365	0.343344609423028	12.6754104649838
rand.3	1	Sardi_Zika_2016	8468	16.5448320532988	0.0491594638979001	10.3338526970207
rand.14	1	Sardi_Zika_2016	4925	6.65309521606366	0.0350398913812101	12.9565237308761
rand.51	1	Sardi_Zika_2016	4240	91.6165448320533	0.584120488936164	14.2305107824241
rand.36	1	Sardi_Zika_2016	9003	6.05163320070325	0.0169890119538741	10.1706252709734
rand.88	1	Sardi_Zika_2016	9832	99.1394466549459	0.24649326859875	9.65071531131796
rand.92	1	Sardi_Zika_2016	5332	96.9371703525493	0.46876636050979	12.3435096263562
rand.55	2	Sardi_Zika_2016	5375	99.1209401313963	0.471156404837358	13.6413238298612
rand.59	2	Sardi_Zika_2016	9587	92.8287221245489	0.234584904910335	11.0367848399038
rand.28	2	Sardi_Zika_2016	3530	99.1301933931711	0.715135874481071	17.2784784354459
rand.77	2	Sardi_Zika_2016	5558	90.0527435921162	0.412832945188918	13.2154053033677
rand.36	2	Sardi_Zika_2016	8070	3.02946081156198	0.00925770477434274	11.0844169613608
rand.45	2	Sardi_Zika_2016	6643	6.1071527713519	0.0230084287544004	11.543293844827
rand.83	2	Sardi_Zika_2016	7596	96.4282409549366	0.315993466052004	12.6488051468637
rand.47	2	Sardi_Zika_2016	2619	99.1301933931711	0.989367508517168	17.3856427656484
rand.50	2	Sardi_Zika_2016	6016	87.998519478116	0.36741283796862	15.0964564944179
rand.97	2	Sardi_Zika_2016	4413	99.1301933931711	0.576535598503472	12.2224685819581
rand.38	2	Sardi_Zika_2016	5360	99.1394466549459	0.464786178402583	13.0055970424433
rand.75	2	Sardi_Zika_2016	5750	55.177199962987	0.240348571935284	11.6798200711009
rand.53	2	Sardi_Zika_2016	8521	97.936522624225	0.279030626933099	12.7029589268183
rand.40	2	Sardi_Zika_2016	2648	89.0348847968909	0.878626778118888	14.9991142507018
rand.73	2	Sardi_Zika_2016	5583	4.06707430053734	0.0184920823137765	11.7139969898765
rand.92	2	Sardi_Zika_2016	4853	96.9371703525493	0.50511893390782	13.300742007949
rand.29	2	Sardi_Zika_2016	5605	73.4986582770427	0.32654037807645	11.2695279820397
rand.63	2	Sardi_Zika_2016	3214	99.1394466549459	0.801862080320924	12.9977397578098
rand.54	2	Sardi_Zika_2016	5249	99.1301933931711	0.477395567213045	13.5445228294722
rand.5	2	Sardi_Zika_2016	2652	49.7825483482928	0.489949211026954	15.33204076596
rand.3	2	Sardi_Zika_2016	7605	16.5448320532988	0.0534996810365773	11.2462134314121
rand.46	2	Sardi_Zika_2016	3310	100	0.785409913947782	16.389221026205
rand.74	2	Sardi_Zika_2016	3523	99.1394466549459	0.718973546819847	14.0358211759653
rand.62	2	Sardi_Zika_2016	4814	99.1301933931711	0.527542463647434	11.2063255852432
rand.48	2	Sardi_Zika_2016	6233	4.1732210604238	0.0167491932719493	11.0922368046253
rand.42	2	Sardi_Zika_2016	4286	99.1301933931711	0.577003245609594	12.8710018301662
rand.10	2	Sardi_Zika_2016	2741	3.00166759310728	0.0284855949928654	14.6655975776694
rand.64	2	Sardi_Zika_2016	7523	16.5910983621727	0.0539877950848524	13.8792895531358
rand.16	2	Sardi_Zika_2016	1020	99.1301933931711	2.60067195556548	17.7835176679646
rand.81	2	Sardi_Zika_2016	4041	99.1301933931711	0.632098421612538	14.7331503849056
rand.13	2	Sardi_Zika_2016	8117	3.77533080410845	0.0114245072481218	10.9002399706547
rand.72	2	Sardi_Zika_2016	4823	64.6525400203572	0.33681996064408	14.6980189953538
rand.39	2	Sardi_Zika_2016	4571	4.1732210604238	0.023346186677351	13.7534404566121
rand.88	2	Sardi_Zika_2016	5800	99.1394466549459	0.431099521058652	16.8784274403657
rand.22	2	Sardi_Zika_2016	3374	7.80049967613584	0.060347351624618	14.30432675478
rand.86	2	Sardi_Zika_2016	7836	21.0234107522902	0.0654001716178799	13.0274723898725
rand.69	2	Sardi_Zika_2016	1581	99.1394466549459	1.61941973563887	19.5392951881438
rand.94	2	Sardi_Zika_2016	4015	99.1301933931711	0.632592975755622	12.7537782564691
rand.78	2	Sardi_Zika_2016	2955	99.1301933931711	0.8652921178697	16.3897457270497
rand.11	2	Sardi_Zika_2016	2796	99.1301933931711	0.928797401135919	17.1060673974166
rand.80	2	Sardi_Zika_2016	1974	99.1209401313963	1.31312970343029	14.6401948609948
rand.76	2	Sardi_Zika_2016	4370	3.02946081156198	0.0177776617971096	14.3868582304866
rand.70	2	Sardi_Zika_2016	8289	7.57842139354122	0.0223294678906887	11.139787103928
rand.15	2	Sardi_Zika_2016	7961	91.0798556491163	0.277777934560339	10.9560155305042
rand.2	2	Sardi_Zika_2016	4682	99.1301933931711	0.540757181197823	12.0189630969693
rand.35	2	Sardi_Zika_2016	4362	99.1301933931711	0.588889756187657	14.5543666233139
rand.66	2	Sardi_Zika_2016	6571	4.06707430053734	0.0155124113425056	11.3145902885945
rand.27	2	Sardi_Zika_2016	6581	73.9705746275562	0.28091980326477	11.1905109971282
rand.33	2	Sardi_Zika_2016	4038	7.80049967613584	0.0500376617988272	13.2367719238264
rand.100	2	Sardi_Zika_2016	3931	99.1394466549459	0.654489120966254	15.7569752510993
rand.7	2	Sardi_Zika_2016	5995	92.9305080040714	0.389893894354012	12.9312155426467
rand.31	2	Sardi_Zika_2016	1268	99.1394466549459	2.07309427799664	17.5920837751445
rand.6	2	Sardi_Zika_2016	6930	7.63394096418988	0.0272856349565695	11.5568389542293
rand.85	2	Sardi_Zika_2016	2924	8.08735079115388	0.071963060060337	14.6686076382942
rand.65	2	Sardi_Zika_2016	3856	99.1394466549459	0.657141367582702	16.8624167763027
rand.8	2	Sardi_Zika_2016	5676	92.0144350883687	0.410408799191069	13.6619822943107
rand.1	2	Sardi_Zika_2016	4959	99.1301933931711	0.508639222716845	15.557390343214
rand.30	2	Sardi_Zika_2016	4623	64.4397149995373	0.350452886380094	14.0069939606762
rand.57	2	Sardi_Zika_2016	5674	86.0275747200888	0.380383861610157	12.680566750269
rand.98	2	Sardi_Zika_2016	7774	25.9091329693717	0.0824433621463069	12.9499972175365
rand.44	2	Sardi_Zika_2016	2145	99.1209401313963	1.21510624806453	15.611256747912
rand.89	2	Sardi_Zika_2016	7097	11.2519663181271	0.0396863084520414	13.1707304336871
rand.87	2	Sardi_Zika_2016	8551	94.596095123531	0.270296352995456	11.3101427893431
rand.58	2	Sardi_Zika_2016	3184	99.1209401313963	0.817728650274434	14.5585013397253
rand.19	2	Sardi_Zika_2016	8753	3.77533080410845	0.0104666510179973	10.9140233883474
rand.91	2	Sardi_Zika_2016	3631	99.1301933931711	0.70971225285445	16.1344432041392
rand.82	2	Sardi_Zika_2016	5118	4.73767002868511	0.0235957313847192	12.6414130893633
rand.96	2	Sardi_Zika_2016	7089	97.8810030535764	0.336547149689351	15.0842354162902
rand.17	2	Sardi_Zika_2016	2284	99.1394466549459	1.13685680421637	17.4667850848292
rand.51	2	Sardi_Zika_2016	2662	26.3810493198853	0.2571340957466	21.7550236300011
rand.56	2	Sardi_Zika_2016	2732	100	0.950798883875376	18.1611204864094
rand.14	2	Sardi_Zika_2016	4205	3.63164721141375	0.0218132364054012	14.7941041938173
rand.21	2	Sardi_Zika_2016	4660	99.1209401313963	0.539392468445641	14.217261566071
rand.84	2	Sardi_Zika_2016	1341	99.1301933931711	1.93158235413966	15.7649430333758
rand.24	2	Sardi_Zika_2016	6259	90.3858610160081	0.360998555710119	13.4350003030496
rand.43	2	Sardi_Zika_2016	5857	81.5397427593227	0.353112636599732	10.8192237212189
rand.95	2	Sardi_Zika_2016	3591	99.1301933931711	0.708661573581933	14.9827051649012
rand.12	2	Sardi_Zika_2016	5971	92.9767743129453	0.389909841110188	10.9877897063492
rand.37	2	Sardi_Zika_2016	5997	92.699176459702	0.388991139171695	12.7318686951052
rand.20	2	Sardi_Zika_2016	3221	73.9058017951328	0.603436421962759	14.7032380215566
rand.32	2	Sardi_Zika_2016	5534	7.71722032016286	0.034820656916326	14.3036912401415
rand.79	2	Sardi_Zika_2016	7042	4.73767002868511	0.0168421994465101	10.6640398975915
rand.60	2	Sardi_Zika_2016	5140	15.175349310632	0.0741581132367258	13.9563760377049
rand.67	2	Sardi_Zika_2016	1750	99.1301933931711	1.47250647735161	19.4837361776409
rand.90	2	Sardi_Zika_2016	6409	95.4011288979365	0.365335701341785	13.4872656943752
rand.71	2	Sardi_Zika_2016	1886	99.1301933931711	1.39176864915426	16.2146958713332
rand.34	2	Sardi_Zika_2016	3331	99.1301933931711	0.767261229064683	16.0039820521176
rand.18	2	Sardi_Zika_2016	3819	99.1301933931711	0.66738848201982	15.7307570588807
rand.99	2	Sardi_Zika_2016	4427	99.1301933931711	0.567407815429594	15.1532790271496
rand.77	3	Sardi_Zika_2016	430	89.4978848629759	5.08370987541463	92.0410416233575
rand.37	3	Sardi_Zika_2016	444	92.1280117711974	4.99110688182864	92.1921861315658
rand.15	3	Sardi_Zika_2016	540	90.5186683832996	3.82625394073446	93.7956584949576
rand.50	3	Sardi_Zika_2016	470	87.4563178223285	4.57603141149638	93.1567487642968
rand.79	3	Sardi_Zika_2016	461	4.70847894059224	0.251341387384822	99.5913694685527
rand.57	3	Sardi_Zika_2016	452	85.4975170130587	4.6542479962754	92.5689261498457
rand.66	3	Sardi_Zika_2016	437	4.03715284164061	0.235685716586584	99.6277237227227
rand.86	3	Sardi_Zika_2016	611	20.8938752988781	0.86263848916766	98.6421607497998
rand.6	3	Sardi_Zika_2016	477	7.58690454294648	0.373230547902444	99.3921052232865
rand.38	3	Sardi_Zika_2016	396	98.5286003310649	5.44460367310018	91.2928283222932
rand.1	3	Sardi_Zika_2016	458	98.5194040831341	4.66854343885093	92.3133295393644
rand.44	3	Sardi_Zika_2016	195	98.5102078352032	11.1924937569875	82.3943226134475
rand.65	3	Sardi_Zika_2016	365	98.5286003310649	6.17788669453654	90.3029382588844
rand.83	3	Sardi_Zika_2016	569	95.8340996873276	4.06576385718912	93.5960130282907
rand.64	3	Sardi_Zika_2016	589	16.4888725400037	0.670084984565248	98.945037648565
rand.92	3	Sardi_Zika_2016	379	96.339893323524	5.87684212297836	90.67944731358
rand.13	3	Sardi_Zika_2016	507	3.75206915578444	0.172783250188452	99.7226977038285
rand.63	3	Sardi_Zika_2016	238	98.5286003310649	8.94167132639521	85.7671455135946
rand.55	3	Sardi_Zika_2016	444	98.5102078352032	5.41724191990452	91.425037288604
rand.95	3	Sardi_Zika_2016	325	98.5194040831341	6.9092058250674	88.8865798585208
rand.11	3	Sardi_Zika_2016	257	98.5194040831341	7.19109118247234	88.0292404210727
rand.74	3	Sardi_Zika_2016	285	98.5286003310649	7.06355485232067	88.4078260206731
rand.91	3	Sardi_Zika_2016	336	98.5194040831341	6.6959597979899	89.3727644107565
rand.89	3	Sardi_Zika_2016	552	11.1826374839066	0.521969059597191	99.1791822441683
rand.42	3	Sardi_Zika_2016	314	98.5194040831341	6.48168876035358	89.5057927430254
rand.17	3	Sardi_Zika_2016	224	98.5286003310649	8.41680218079549	85.9866064521151
rand.81	3	Sardi_Zika_2016	366	98.5194040831341	5.89390638410246	90.2347398885504
rand.98	3	Sardi_Zika_2016	599	25.7494942063638	1.03142531928139	98.342498391046
rand.82	3	Sardi_Zika_2016	409	4.70847894059224	0.294249491385156	99.5199922403175
rand.5	3	Sardi_Zika_2016	238	49.4758138679419	5.18329399296691	91.8805791122563
rand.36	3	Sardi_Zika_2016	504	3.00717307338606	0.14872898122922	99.7679448336919
rand.32	3	Sardi_Zika_2016	462	7.66967077432408	0.41197188316596	99.3461815022812
rand.54	3	Sardi_Zika_2016	396	98.5194040831341	5.83153700437651	90.9623676858688
rand.100	3	Sardi_Zika_2016	364	98.5286003310649	6.3666561684781	89.8992465256329
rand.12	3	Sardi_Zika_2016	394	92.4038992091227	5.38281869415218	91.3746831210988
rand.56	3	Sardi_Zika_2016	284	99.4298326282877	7.11039793764262	88.2684372147369
rand.27	3	Sardi_Zika_2016	449	73.5148059591687	3.8923161569586	93.7541368350696
rand.70	3	Sardi_Zika_2016	588	7.53172705536141	0.324441240086518	99.4761608971071
rand.76	3	Sardi_Zika_2016	364	3.00717307338606	0.211281256057375	99.6655632469025
rand.85	3	Sardi_Zika_2016	238	8.03752069155784	0.7915519489929	98.7241151407227
rand.8	3	Sardi_Zika_2016	472	91.4474894243149	4.84985636738735	92.3751741244705
rand.40	3	Sardi_Zika_2016	244	88.486297590583	8.76256739035407	86.1886255210215
rand.21	3	Sardi_Zika_2016	380	98.5102078352032	5.74000643017897	90.814555973441
rand.7	3	Sardi_Zika_2016	450	92.3579179694685	4.88905548686094	92.3271541143518
rand.94	3	Sardi_Zika_2016	301	98.5194040831341	7.32347572855356	88.2969566310069
rand.99	3	Sardi_Zika_2016	376	98.5194040831341	5.67161492524671	90.923784280639
rand.2	3	Sardi_Zika_2016	352	98.5194040831341	6.38899325496932	89.5805965913485
rand.29	3	Sardi_Zika_2016	386	73.0457973146956	4.30547575425778	92.999806936682
rand.84	3	Sardi_Zika_2016	122	98.5194040831341	16.3784800256845	74.4941998438522
rand.31	3	Sardi_Zika_2016	121	98.5286003310649	14.2590965955974	76.7021357025492
rand.69	3	Sardi_Zika_2016	165	98.5286003310649	10.485212659764	82.6636144891213
rand.24	3	Sardi_Zika_2016	500	89.8289497884863	4.40243918928055	93.0960687668746
rand.28	3	Sardi_Zika_2016	361	98.5194040831341	5.90830626347748	90.3521256584988
rand.88	3	Sardi_Zika_2016	494	98.5286003310649	4.21303469049098	93.4013591077557
rand.35	3	Sardi_Zika_2016	351	98.5194040831341	6.18744260458239	90.1643820844119
rand.75	3	Sardi_Zika_2016	404	54.8372264116241	3.33175024444755	94.719109900572
rand.14	3	Sardi_Zika_2016	352	3.60492918889093	0.251889168765743	99.6012532955601
rand.45	3	Sardi_Zika_2016	451	6.06952363435718	0.329137659332549	99.4725906821191
rand.43	3	Sardi_Zika_2016	386	81.0373367665992	5.06949558173785	91.9301328186892
rand.22	3	Sardi_Zika_2016	290	7.75243700570167	0.629010595433517	98.9535224996814
rand.19	3	Sardi_Zika_2016	584	3.75206915578444	0.15877339767288	99.7455696634412
rand.39	3	Sardi_Zika_2016	354	4.14750781681074	0.280568602444866	99.5504465303981
rand.59	3	Sardi_Zika_2016	642	92.2567592422292	3.39645254886294	94.5929902157795
rand.96	3	Sardi_Zika_2016	560	97.2779106124701	4.18761529995804	93.7213504196627
rand.34	3	Sardi_Zika_2016	289	98.5194040831341	6.54620780680957	89.178410204107
rand.60	3	Sardi_Zika_2016	402	15.0818466065845	0.881237171013745	98.5948725509199
rand.71	3	Sardi_Zika_2016	169	98.5194040831341	12.3588246830405	80.7132517671042
rand.46	3	Sardi_Zika_2016	309	99.4298326282877	6.77579464554297	88.9609862285011
rand.51	3	Sardi_Zika_2016	215	26.2185028508369	3.02108720991841	95.8460576943907
rand.30	3	Sardi_Zika_2016	371	64.0426705903991	3.97518080679502	93.6809362306652
rand.87	3	Sardi_Zika_2016	598	94.0132425970204	3.83776498898186	93.9177345132485
rand.67	3	Sardi_Zika_2016	190	98.5194040831341	9.50677978134318	84.1346446322727
rand.20	3	Sardi_Zika_2016	298	73.4504322236528	6.03343430604552	90.2621132084902
rand.97	3	Sardi_Zika_2016	344	98.5194040831341	6.61149374213138	89.1817884859565
rand.58	3	Sardi_Zika_2016	278	98.5102078352032	8.2110717625596	86.9074692291819
rand.80	3	Sardi_Zika_2016	169	98.5102078352032	12.5897631779985	80.2154368985548
rand.78	3	Sardi_Zika_2016	287	98.5194040831341	7.97062631132539	87.4143567654436
rand.47	3	Sardi_Zika_2016	274	98.5194040831341	7.24556325073044	87.7602503721571
rand.10	3	Sardi_Zika_2016	226	2.97958432959353	0.301580505240427	99.5051465449753
rand.53	3	Sardi_Zika_2016	642	97.3330881000552	3.73162218383105	94.1992168678676
rand.33	3	Sardi_Zika_2016	327	7.75243700570167	0.563374634107222	99.0621505005453
rand.72	3	Sardi_Zika_2016	407	64.2541842928085	3.84971404013356	93.9962665102601
rand.18	3	Sardi_Zika_2016	343	98.5194040831341	5.73986562510046	90.4238391158691
rand.90	3	Sardi_Zika_2016	496	94.8133161670039	4.37773342957836	93.1004133225402
rand.48	3	Sardi_Zika_2016	398	4.14750781681074	0.246017892210343	99.6035814567954
rand.16	3	Sardi_Zika_2016	111	98.5194040831341	17.9847902362046	71.5514797896438
rand.62	3	Sardi_Zika_2016	303	98.5194040831341	7.47639419084241	88.3638410367284
rand.3	3	Sardi_Zika_2016	510	16.4428913003495	0.766539767465789	98.763628970646
rand.73	3	Sardi_Zika_2016	400	4.03715284164061	0.254251030903952	99.5885353898601
rand.68	1	Tony_Ebola_2014	350	1.63510733688486	0.172978522763416	0
rand.41	1	Tony_Ebola_2014	257	100	13.992846871428	0
rand.89	1	Tony_Ebola_2014	366	99.8417638061079	9.77772956666822	0.554255577422737
rand.79	1	Tony_Ebola_2014	242	99.7784693285511	14.5005634040335	0
rand.87	1	Tony_Ebola_2014	270	9.05638483042355	1.33375798157441	0.252458557956717
rand.62	1	Tony_Ebola_2014	228	2.00432512263305	0.345756296404135	0.465861115155044
rand.85	1	Tony_Ebola_2014	5988	100	0.647727232543688	0.16729229828564
rand.43	1	Tony_Ebola_2014	5900	100	0.638898259497999	0.200288629232567
rand.60	1	Tony_Ebola_2014	410	99.7257239305871	9.27900824986136	0
rand.95	1	Tony_Ebola_2014	406	75.969196687589	7.4116575498253	0.726088231813059
rand.47	1	Tony_Ebola_2014	212	10.712590326494	2.09297292841023	0
rand.93	1	Tony_Ebola_2014	233	68.8696661216309	12.1539607186075	0.313692637065996
rand.39	1	Tony_Ebola_2014	5896	100	0.654453979134383	0.772038936877901
rand.86	1	Tony_Ebola_2014	6018	100	0.626879808571096	0.141373108687288
rand.35	1	Tony_Ebola_2014	396	1.76169629199852	0.173276957796166	0.159269539052165
rand.55	1	Tony_Ebola_2014	293	9.10913022838757	1.27798127798128	0
rand.90	1	Tony_Ebola_2014	122	99.8417638061079	26.8534543906937	0
rand.17	1	Tony_Ebola_2014	6202	100	0.611797169723374	0.350552817536031
rand.66	1	Tony_Ebola_2014	5939	100	0.649364354153753	0.247192901053679
rand.69	1	Tony_Ebola_2014	256	100	14.7326586256297	0.26033242448049
rand.52	1	Tony_Ebola_2014	221	10.7917084234401	1.98415392224367	0
rand.51	1	Tony_Ebola_2014	5875	100	0.644476087674162	0.363125710662691
rand.42	1	Tony_Ebola_2014	6006	100	0.630379851412751	0.302957623398153
rand.67	1	Tony_Ebola_2014	213	99.7309984703835	16.9904570206495	0
rand.46	1	Tony_Ebola_2014	207	68.1787014083021	12.9190237271873	0.337817578507606
rand.82	1	Tony_Ebola_2014	147	99.8417638061079	21.7694820130647	0
rand.96	1	Tony_Ebola_2014	5913	100	0.642307421755929	0.183348921791101
rand.1	1	Tony_Ebola_2014	5885	100	0.662237174315472	0.225619515353746
rand.99	1	Tony_Ebola_2014	279	8.06477134869982	1.19966732573832	0.282459278787308
rand.15	1	Tony_Ebola_2014	308	99.7679202489583	11.9490577837862	0.341130912146156
rand.33	1	Tony_Ebola_2014	292	5.13212722189989	0.760488963921716	0.275120365159757
rand.75	1	Tony_Ebola_2014	215	4.63632048103803	0.913341645885287	0
rand.44	1	Tony_Ebola_2014	217	99.7679202489583	15.989281306531	0
rand.36	1	Tony_Ebola_2014	5902	100	0.651418167836628	0.795945657924842
rand.38	1	Tony_Ebola_2014	366	99.7731947887547	10.0270873421009	0.170687361183998
rand.45	1	Tony_Ebola_2014	206	99.7309984703835	15.9080583553484	1.15431859866395
rand.6	1	Tony_Ebola_2014	208	99.920881903054	17.049770497705	0.29520295202952
rand.3	1	Tony_Ebola_2014	469	100	8.15220425605016	0.879984539071056
rand.23	1	Tony_Ebola_2014	189	99.8417638061079	17.8637826411106	0
rand.65	1	Tony_Ebola_2014	318	1.63510733688486	0.187070416925649	1.12242250155389
rand.83	1	Tony_Ebola_2014	320	99.8786855846827	11.438581654535	0.587755595155396
rand.49	1	Tony_Ebola_2014	173	100	21.1553603708509	0
rand.4	1	Tony_Ebola_2014	336	9.05638483042355	1.09736300538136	0.899236894916467
